,0,Depth_UA,SWE_UA,date,label,latitude,longitude
861,,119.0,36.0,2015-02-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
862,,116.0,35.0,2015-02-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
863,,162.0,44.0,2015-02-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
864,,130.0,38.0,2015-02-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
865,,130.0,38.0,2015-02-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
866,,126.0,38.0,2015-02-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
867,,123.0,37.0,2015-02-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
868,,125.0,38.0,2015-02-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
869,,125.0,38.0,2015-02-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
870,,125.0,38.0,2015-02-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
871,,124.0,38.0,2015-02-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
872,,345.0,78.0,2015-02-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
873,,124.0,38.0,2015-02-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
874,,124.0,38.0,2015-02-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
875,,539.0,91.0,2015-02-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
876,,224.0,54.0,2015-02-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
877,,236.0,56.0,2015-02-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
878,,366.0,75.0,2015-02-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
879,,260.0,61.0,2015-02-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
880,,275.0,64.0,2015-02-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
881,,240.0,60.0,2015-03-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
882,,319.0,73.0,2015-03-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
883,,792.0,141.0,2015-03-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
884,,746.0,140.0,2015-03-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
885,,283.0,70.0,2015-03-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
886,,367.0,83.0,2015-03-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
887,,331.0,79.0,2015-03-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
888,,710.0,138.0,2015-03-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
889,,264.0,70.0,2015-03-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
890,,261.0,70.0,2015-03-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
891,,258.0,70.0,2015-03-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
892,,647.0,138.0,2015-03-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
893,,241.0,69.0,2015-03-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
894,,607.0,135.0,2015-03-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
895,,227.0,68.0,2015-03-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
896,,497.0,128.0,2015-03-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
897,,445.0,121.0,2015-03-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
898,,407.0,116.0,2015-03-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
899,,376.0,111.0,2015-03-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
900,,368.0,110.0,2015-03-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
901,,358.0,108.0,2015-03-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
902,,348.0,105.0,2015-03-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
903,,332.0,101.0,2015-03-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
904,,321.0,98.0,2015-03-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
905,,307.0,94.0,2015-03-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
906,,308.0,95.0,2015-03-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
907,,301.0,93.0,2015-03-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
908,,267.0,83.0,2015-03-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
909,,216.0,69.0,2015-03-29,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
910,,162.0,55.0,2015-03-30,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
911,,117.0,42.0,2015-03-31,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
912,,75.0,28.0,2015-04-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
913,,42.0,16.0,2015-04-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
914,,41.0,16.0,2015-04-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
915,,41.0,16.0,2015-04-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
916,,37.0,14.0,2015-04-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
917,,13.0,5.0,2015-04-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
918,,0.0,0.0,2015-04-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
919,,0.0,0.0,2015-04-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
920,,0.0,0.0,2015-04-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
921,,0.0,0.0,2015-04-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
922,,0.0,0.0,2015-04-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
923,,0.0,0.0,2015-04-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
924,,0.0,0.0,2015-04-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
925,,0.0,0.0,2015-04-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
926,,0.0,0.0,2015-04-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
927,,0.0,0.0,2015-04-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
928,,16.0,2.0,2015-04-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
929,,15.0,2.0,2015-04-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
930,,14.0,2.0,2015-04-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
931,,22.0,3.0,2015-04-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
932,,10.0,2.0,2015-04-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
933,,0.0,0.0,2015-04-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
934,,0.0,0.0,2015-04-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
935,,0.0,0.0,2015-04-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
936,,0.0,0.0,2015-04-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
937,,0.0,0.0,2015-04-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
938,,16.0,3.0,2015-04-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
939,,18.0,3.0,2015-04-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
940,,0.0,0.0,2015-04-29,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
941,,0.0,0.0,2015-04-30,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
942,,0.0,0.0,2015-05-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
943,,0.0,0.0,2015-05-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
944,,0.0,0.0,2015-05-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
945,,0.0,0.0,2015-05-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
946,,0.0,0.0,2015-05-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
947,,0.0,0.0,2015-05-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
948,,0.0,0.0,2015-05-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
949,,0.0,0.0,2015-05-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
950,,28.0,5.0,2015-05-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
951,,48.0,8.0,2015-05-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
952,,55.0,10.0,2015-05-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
953,,18.0,4.0,2015-05-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
954,,0.0,0.0,2015-05-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
955,,0.0,0.0,2015-05-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
956,,0.0,0.0,2015-05-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
957,,84.0,12.0,2015-05-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
958,,65.0,11.0,2015-05-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
959,,7.0,1.0,2015-05-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
960,,0.0,0.0,2015-05-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
961,,16.0,2.0,2015-05-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
962,,0.0,0.0,2015-05-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
963,,0.0,0.0,2015-05-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
964,,0.0,0.0,2015-05-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
965,,0.0,0.0,2015-05-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
966,,0.0,0.0,2015-05-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
967,,0.0,0.0,2015-05-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
968,,0.0,0.0,2015-05-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
969,,0.0,0.0,2015-05-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
970,,0.0,0.0,2015-05-29,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
971,,0.0,0.0,2015-05-30,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
972,,0.0,0.0,2015-05-31,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
973,,0.0,0.0,2015-06-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
974,,0.0,0.0,2015-06-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
975,,0.0,0.0,2015-06-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
976,,0.0,0.0,2015-06-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
977,,0.0,0.0,2015-06-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
978,,0.0,0.0,2015-06-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
979,,0.0,0.0,2015-06-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
980,,0.0,0.0,2015-06-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
981,,0.0,0.0,2015-06-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
982,,0.0,0.0,2015-06-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
983,,0.0,0.0,2015-06-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
984,,0.0,0.0,2015-06-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
985,,0.0,0.0,2015-06-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
986,,0.0,0.0,2015-06-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
987,,0.0,0.0,2015-06-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
988,,0.0,0.0,2015-06-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
989,,0.0,0.0,2015-06-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
990,,0.0,0.0,2015-06-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
991,,0.0,0.0,2015-06-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
992,,0.0,0.0,2015-06-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
993,,0.0,0.0,2015-06-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
994,,0.0,0.0,2015-06-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
995,,0.0,0.0,2015-06-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
996,,0.0,0.0,2015-06-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
997,,0.0,0.0,2015-06-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
998,,0.0,0.0,2015-06-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
999,,0.0,0.0,2015-06-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1000,,0.0,0.0,2015-06-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1001,,0.0,0.0,2015-06-29,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1002,,0.0,0.0,2015-06-30,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1003,,0.0,0.0,2015-07-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1004,,0.0,0.0,2015-07-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1005,,0.0,0.0,2015-07-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1006,,0.0,0.0,2015-07-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1007,,0.0,0.0,2015-07-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1008,,0.0,0.0,2015-07-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1009,,0.0,0.0,2015-07-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1010,,0.0,0.0,2015-07-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1011,,0.0,0.0,2015-07-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1012,,0.0,0.0,2015-07-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1013,,0.0,0.0,2015-07-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1014,,0.0,0.0,2015-07-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1015,,0.0,0.0,2015-07-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1016,,0.0,0.0,2015-07-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1017,,0.0,0.0,2015-07-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1018,,0.0,0.0,2015-07-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1019,,0.0,0.0,2015-07-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1020,,0.0,0.0,2015-07-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1021,,0.0,0.0,2015-07-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1022,,0.0,0.0,2015-07-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1023,,0.0,0.0,2015-07-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1024,,0.0,0.0,2015-07-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1025,,0.0,0.0,2015-07-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1026,,0.0,0.0,2015-07-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1027,,0.0,0.0,2015-07-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1028,,0.0,0.0,2015-07-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1029,,0.0,0.0,2015-07-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1030,,0.0,0.0,2015-07-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1031,,0.0,0.0,2015-07-29,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1032,,0.0,0.0,2015-07-30,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1033,,0.0,0.0,2015-07-31,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1034,,0.0,0.0,2015-08-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1035,,0.0,0.0,2015-08-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1036,,0.0,0.0,2015-08-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1037,,0.0,0.0,2015-08-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1038,,0.0,0.0,2015-08-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1039,,0.0,0.0,2015-08-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1040,,0.0,0.0,2015-08-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1041,,0.0,0.0,2015-08-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1042,,0.0,0.0,2015-08-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1043,,0.0,0.0,2015-08-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1044,,0.0,0.0,2015-08-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1045,,0.0,0.0,2015-08-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1046,,0.0,0.0,2015-08-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1047,,0.0,0.0,2015-08-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1048,,0.0,0.0,2015-08-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1049,,0.0,0.0,2015-08-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1050,,0.0,0.0,2015-08-17,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1051,,0.0,0.0,2015-08-18,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1052,,0.0,0.0,2015-08-19,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1053,,0.0,0.0,2015-08-20,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1054,,0.0,0.0,2015-08-21,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1055,,0.0,0.0,2015-08-22,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1056,,0.0,0.0,2015-08-23,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1057,,0.0,0.0,2015-08-24,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1058,,0.0,0.0,2015-08-25,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1059,,0.0,0.0,2015-08-26,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1060,,0.0,0.0,2015-08-27,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1061,,0.0,0.0,2015-08-28,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1062,,0.0,0.0,2015-08-29,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1063,,0.0,0.0,2015-08-30,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1064,,0.0,0.0,2015-08-31,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1065,,0.0,0.0,2015-09-01,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1066,,0.0,0.0,2015-09-02,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1067,,0.0,0.0,2015-09-03,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1068,,0.0,0.0,2015-09-04,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1069,,0.0,0.0,2015-09-05,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1070,,0.0,0.0,2015-09-06,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1071,,0.0,0.0,2015-09-07,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1072,,0.0,0.0,2015-09-08,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1073,,0.0,0.0,2015-09-09,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1074,,0.0,0.0,2015-09-10,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1075,,0.0,0.0,2015-09-11,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1076,,0.0,0.0,2015-09-12,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1077,,0.0,0.0,2015-09-13,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1078,,0.0,0.0,2015-09-14,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1079,,0.0,0.0,2015-09-15,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
1080,,0.0,0.0,2015-09-16,000617d8-8c14-43e2-b708-7e3a69fe3cc3,37.78397333401607,-107.08127866705138
